lat,lon,alt,time,dist,dt,ddist,vel_kmh,dalt,pendiente_%,aceleracion,consumo_kwh,consumo_acum_kwh
4.60347226,-74.06501297,2670.86,2025-09-17 15:07:23+00:00,31196.903534957928,4.0,11.527523666271009,10.374771299643909,-0.819999999999709,-7.113409815839201,-0.11763453260555234,0.01383302839952521,37.436284241949494
4.60341905,-74.06493823,2670.52,2025-09-17 15:07:28+00:00,31207.083422369262,5.0,10.179887411333766,7.329518936160311,-0.3400000000001455,-3.339919060613646,-0.6090504726967195,0.012215864893600518,37.44850010684309
4.60341213,-74.0648307,2671.2,2025-09-17 15:07:34+00:00,31219.02645492043,6.0,11.943032551167562,7.165819530700538,0.6799999999998363,5.693696279286779,-0.027283234243295595,0.014331639061401074,37.462831745904495
4.60340113,-74.06473907,2672.21,2025-09-17 15:07:37+00:00,31229.25576856289,3.0,10.229313642459601,12.275176370951522,1.0100000000002183,9.87358522088846,1.703118946750328,0.012275176370951522,37.475106922275444
4.60335371,-74.06463685,2673.95,2025-09-17 15:07:40+00:00,31241.752356936213,3.0,12.496588373323902,14.995906047988685,1.7399999999997817,13.923800224660582,0.906909892345721,0.014995906047988682,37.49010282832343
4.60327662,-74.06455829,2674.98,2025-09-17 15:07:43+00:00,31253.971049891312,3.0,12.218692955098959,14.66243154611875,1.0300000000002,8.4297068744196,-0.11115816728997825,0.014662431546118751,37.50476525986955
4.60322771,-74.06447937,2676.75,2025-09-17 15:07:53+00:00,31264.271108589208,10.0,10.30005869789602,3.708021131242567,1.7699999999999818,17.184368088713295,-1.0954410414876183,0.012360070437475223,37.517125330307024
4.60316281,-74.06436851,2678.84,2025-09-17 15:08:00+00:00,31278.520899057083,7.0,14.249790467874845,7.328463669192778,2.0900000000001455,14.666882328634264,0.5172060768500301,0.01709974856144981,37.534225078868474
4.6030947,-74.06425692,2679.23,2025-09-17 15:08:02+00:00,31293.023676015106,2.0,14.502776958022878,26.104998524441182,0.38999999999987267,2.6891401634921115,9.388267427624202,0.017403332349627453,37.551628411218104
4.60305504,-74.06410373,2680.92,2025-09-17 15:08:04+00:00,31310.566046637457,2.0,17.542370622351882,31.57626712023339,1.6900000000000546,9.633817665707706,2.7356342978961035,0.02105084474682226,37.57267925596493
4.60307894,-74.06393015,2682.97,2025-09-17 15:08:06+00:00,31329.987690124017,2.0,19.421643486559333,34.9589582758068,2.049999999999727,10.555234429148188,1.6913455777867057,0.0233059721838712,37.5959852281488
4.60310853,-74.06384221,2684.46,2025-09-17 15:08:07+00:00,31340.274996457123,1.0,10.287306333106244,37.03430279918248,1.4900000000002365,14.483869263280042,2.0753445233756764,0.012344767599727491,37.60832999574853
4.60313856,-74.06375427,2686.14,2025-09-17 15:08:08+00:00,31350.57805494223,1.0,10.303058485107613,37.09101054638741,1.6799999999998363,16.3058377512674,0.05670774720493199,0.012363670182129135,37.62069366593066
4.60316817,-74.06366253,2688.04,2025-09-17 15:08:09+00:00,31361.26594884605,1.0,10.687893903817894,38.47641805374442,1.900000000000091,17.777122575303437,1.3854075073570087,0.012825472684581472,37.63351913861524
4.60320128,-74.0635137,2691.47,2025-09-17 15:08:11+00:00,31378.16756886229,2.0,16.901620016240486,30.422916029232876,3.4299999999998363,20.293912635025553,-4.026751012255771,0.020281944019488584,37.65380108263473
4.60321155,-74.0633811,2693.33,2025-09-17 15:08:13+00:00,31392.90875604649,2.0,14.741187184201408,26.534136931562536,1.8600000000001273,12.617708307737571,-1.9443895488351703,0.01768942462104169,37.67149050725577
4.60321324,-74.06322726,2695.75,2025-09-17 15:08:15+00:00,31409.960840875567,2.0,17.052084829076193,30.69375269233715,2.4200000000000728,14.191813049590474,2.079807880387307,0.020462501794891428,37.69195300905066
4.60321787,-74.06305948,2697.32,2025-09-17 15:08:17+00:00,31428.564072701363,2.0,18.603231825796684,33.485817286434035,1.5700000000001637,8.439393835984347,1.3960322970484427,0.022323878190956017,37.71427688724161
4.60322729,-74.06288229,2698.82,2025-09-17 15:08:19+00:00,31448.23106165057,2.0,19.666988949207735,35.40058010857393,1.5,7.6269936586323555,0.9573814110699459,0.023600386739049278,37.73787727398066
4.6032303,-74.06271512,2700.95,2025-09-17 15:08:21+00:00,31466.76258054014,2.0,18.53151888956927,33.35673400122469,2.1299999999996544,11.49393103011408,-1.0219230536746196,0.02223782266748312,37.76011509664814
4.60322768,-74.06256885,2703.15,2025-09-17 15:08:23+00:00,31482.977216450858,2.0,16.214635910717334,29.186344639291203,2.200000000000273,13.56798889666185,-2.085194680966742,0.0194575630928608,37.77957265974101
4.60321771,-74.06244533,2704.25,2025-09-17 15:08:25+00:00,31496.712523043727,2.0,13.735306592869165,24.7235518671645,1.099999999999909,8.008558036636664,-2.231396386063352,0.016482367911442995,37.79605502765245
4.60319814,-74.06232846,2705.21,2025-09-17 15:08:27+00:00,31509.84746779934,2.0,13.134944755613105,23.64290056010359,0.9600000000000364,7.308747907674211,-0.5403256535304539,0.015761933706735728,37.811816961359185
4.60316835,-74.06220882,2705.6,2025-09-17 15:08:29+00:00,31523.515392634523,2.0,13.66792483518293,24.602264703329276,0.38999999999987267,2.853395849792533,0.47968207161284226,0.016401509802219515,37.82821847116141
4.60314383,-74.06211728,2704.99,2025-09-17 15:08:31+00:00,31534.021302018944,2.0,10.505909384421102,18.910636891957985,-0.6100000000001273,-5.806256057230781,-2.8458139056856453,0.012607091261305322,37.840825562422715
4.60308668,-74.06200678,2704.53,2025-09-17 15:08:34+00:00,31547.81921321113,3.0,13.797911192184984,16.557493430621978,-0.45999999999958163,-3.333837952661426,-0.784381153778669,0.01655749343062198,37.85738305585334
4.60305551,-74.06191373,2704.12,2025-09-17 15:08:37+00:00,31558.699344514866,3.0,10.880131303736562,13.056157564483874,-0.41000000000030923,-3.7683368753050157,-1.167111955379368,0.013056157564483873,37.870439213417825
4.60300316,-74.06182699,2704.69,2025-09-17 15:08:50+00:00,31569.938227933966,13.0,11.238883419100603,3.11230617759709,0.5700000000001637,5.071678197421664,-0.7649116451451372,0.013486660102920723,37.883925873520745
4.60296563,-74.06170619,2704.65,2025-09-17 15:08:53+00:00,31583.96253191416,3.0,14.024303980193508,16.82916477623221,-0.03999999999996362,-0.2852191456806379,4.57228619954504,0.016829164776232208,37.90075503829698
4.60292857,-74.06158641,2704.95,2025-09-17 15:08:55+00:00,31597.863362937394,2.0,13.900831023234787,25.021495841822617,0.29999999999972715,2.15814435481078,4.096165532795203,0.016680997227881744,37.91743603552486
4.60286396,-74.06142539,2705.35,2025-09-17 15:08:57+00:00,31617.101988010992,2.0,19.238625073598087,34.62952513247656,0.40000000000009095,2.0791506589991533,4.804014645326971,0.023086350088317706,37.94052238561318
4.6028222,-74.06133528,2705.77,2025-09-17 15:08:58+00:00,31628.116135803222,1.0,11.014147792229778,39.6509320520272,0.42000000000007276,3.8132773222488705,5.0214069195506426,0.013216977350675735,37.95373936296385
4.60277309,-74.06123611,2706.31,2025-09-17 15:08:59+00:00,31640.389531796183,1.0,12.273395992961014,44.18422557465965,0.5399999999999636,4.399760264474984,4.533293522632448,0.014728075191553214,37.96846743815541
4.60272396,-74.06112865,2706.61,2025-09-17 15:09:00+00:00,31653.49311058761,1.0,13.103578791426116,47.17288364913402,0.3000000000001819,2.2894508803692375,2.9886580744743725,0.01572429454971134,37.98419173270512
4.60267651,-74.06101995,2706.84,2025-09-17 15:09:01+00:00,31666.645692153736,1.0,13.152581566126173,47.34929363805423,0.2300000000000182,1.7487061292390833,0.17640998892020576,0.015783097879351407,37.99997483058447
4.60262924,-74.06091701,2706.94,2025-09-17 15:09:02+00:00,31679.207698441147,1.0,12.56200628741135,45.22322263468086,0.09999999999990905,0.7960511857100498,-2.1260710033733687,0.01507440754489362,38.015049238129365
4.60258204,-74.0608175,2706.64,2025-09-17 15:09:03+00:00,31691.42210465887,1.0,12.214406217721262,43.97186238379654,-0.3000000000001819,-2.456116119381449,-1.2513602508843178,0.014657287461265513,38.02970652559063
4.60253567,-74.06071125,2706.72,2025-09-17 15:09:04+00:00,31704.27777183504,1.0,12.855667176172574,46.280401834221266,0.07999999999992724,0.6222936460909925,2.3085394504247247,0.015426800611407089,38.04513332620204
4.60248555,-74.06059874,2706.72,2025-09-17 15:09:05+00:00,31717.93665898953,1.0,13.658887154488184,49.17199375615746,0.0,0.0,2.8915919219361967,0.01639066458538582,38.06152399078743
4.60243573,-74.06048461,2706.72,2025-09-17 15:09:06+00:00,31731.746254383004,1.0,13.80959539347532,49.714543416511155,0.0,0.0,0.5425496603536928,0.01657151447217038,38.0780955052596
4.60238532,-74.06037571,2706.83,2025-09-17 15:09:07+00:00,31745.054397231328,1.0,13.308142848323769,47.90931425396557,0.11000000000012733,0.8265616115924276,-1.8052291625455865,0.015969771417988523,38.09406527667758
4.60233804,-74.0602729,2707.22,2025-09-17 15:09:08+00:00,31757.60378820441,1.0,12.549390973083064,45.17780750309903,0.38999999999987267,3.107720532704542,-2.7315067508665365,0.015059269167699677,38.10912454584528
4.60229257,-74.06017511,2707.74,2025-09-17 15:09:09+00:00,31769.56375034543,1.0,11.959962141019787,43.055863707671236,0.5199999999999818,4.3478398498980795,-2.1219437954277964,0.014351954569223745,38.123476500414505
4.60224979,-74.06008119,2707.33,2025-09-17 15:09:10+00:00,31781.008892197624,1.0,11.445141852193046,41.20251066789497,-0.4099999999998545,-3.582305971343578,-1.853353039776266,0.013734170222631655,38.13721067063714
4.60221147,-74.05998611,2707.3,2025-09-17 15:09:11+00:00,31792.376052717445,1.0,11.367160519821482,40.921777871357335,-0.02999999999974534,-0.2639181521843811,-0.2807327965376345,0.013640592623785778,38.150851263260925
4.60217651,-74.05988897,2707.42,2025-09-17 15:09:12+00:00,31803.822991829897,1.0,11.446939112451219,41.208980804824385,0.11999999999989086,1.0483151768437629,0.28720293346705006,0.013736326934941461,38.164587590195865
4.60214233,-74.05978227,2708.03,2025-09-17 15:09:13+00:00,31816.244947154864,1.0,12.421955324967712,44.719039169883764,0.6100000000001273,4.910660069546764,3.510058365059379,0.014906346389961255,38.17949393658583
4.60208123,-74.05968677,2709.42,2025-09-17 15:09:14+00:00,31828.822634854576,1.0,12.577687699711532,45.27967571896152,1.3899999999998727,11.05131589514464,0.5606365490777563,0.015093225239653838,38.19458716182548
4.60202773,-74.05959113,2710.07,2025-09-17 15:09:15+00:00,31840.978216249106,1.0,12.1555813945306,43.76009302031016,0.650000000000091,5.347337810534988,-1.5195826986513623,0.014586697673436719,38.20917385949892
4.60197442,-74.0595026,2711.33,2025-09-17 15:09:16+00:00,31852.442118247916,1.0,11.463901998809888,41.2700471957156,1.2599999999997635,10.99102208070663,-2.49004582459456,0.013756682398571864,38.22293054189749
4.60191531,-74.05942758,2712.59,2025-09-17 15:09:17+00:00,31863.041137578894,1.0,10.599019330977171,38.15646959151782,1.2600000000002183,11.887892272426427,-3.113577604197779,0.012718823197172604,38.235649365094666
4.60179974,-74.05931475,2714.96,2025-09-17 15:09:19+00:00,31880.972534401488,2.0,17.93139682259425,32.27651428066965,2.369999999999891,13.21704061009681,-2.9399776554240837,0.021517676187113102,38.25716704128178
4.60164657,-74.05925418,2717.93,2025-09-17 15:09:21+00:00,31899.27960965049,2.0,18.307075249002082,32.95273544820375,2.9699999999998,16.22323587795213,0.3381105837670475,0.021968490298802497,38.279135531580586
4.60146482,-74.0592604,2719.5,2025-09-17 15:09:23+00:00,31919.501042788983,2.0,20.221433138493012,36.39857964928742,1.5700000000001637,7.764039221392034,1.7229221005418367,0.024265719766191615,38.30340125134678
4.60137262,-74.05927261,2719.97,2025-09-17 15:09:24+00:00,31929.842149816202,1.0,10.34110702721955,37.22798529799038,0.4699999999997999,4.54496794939536,0.8294056487029593,0.01240932843266346,38.31581057977944
4.60128519,-74.05929645,2720.56,2025-09-17 15:09:25+00:00,31939.916614436166,1.0,10.074464619963692,36.268072631869295,0.5900000000001455,5.856390609889024,-0.9599126661210846,0.012089357543956429,38.327899937323394
4.60119817,-74.05932567,2721.11,2025-09-17 15:09:26+00:00,31950.12040417698,1.0,10.20378974081541,36.73364306693548,0.5500000000001819,5.3901541875188625,0.46557043506618356,0.012244547688978492,38.340144485012374
4.60111159,-74.05937487,2721.3,2025-09-17 15:09:27+00:00,31961.184807489102,1.0,11.064403312120703,39.83185192363453,0.19000000000005457,1.7172186754247796,3.0982088566990527,0.013277283974544843,38.35342176898692
4.6009936,-74.05949901,2724.61,2025-09-17 15:09:29+00:00,31980.196608497437,2.0,19.01180100833517,34.2212418150033,3.3099999999999454,17.41023903284477,-2.805305054315614,0.0228141612100022,38.37623593019692
4.60091076,-74.05962339,2726.73,2025-09-17 15:09:31+00:00,31996.776702547388,2.0,16.580094049950276,29.844169289910496,2.119999999999891,12.786417215807342,-2.1885362625464033,0.01989611285994033,38.39613204305686
4.60084746,-74.05973827,2728.37,2025-09-17 15:09:33+00:00,32011.325566749092,2.0,14.548864201704419,26.187955563067955,1.6399999999998727,11.272357603061169,-1.8281068634212705,0.0174586370420453,38.413590680098906
4.60079508,-74.05984715,2730.5,2025-09-17 15:09:35+00:00,32024.72547482512,2.0,13.399908076029533,24.11983453685316,2.130000000000109,15.895631432057106,-1.0340605131073985,0.01607988969123544,38.42967056979014
4.60075552,-74.05995633,2731.17,2025-09-17 15:09:37+00:00,32037.601333883507,2.0,12.875859058385686,23.176546305094234,0.6700000000000728,5.203536299690393,-0.471644115879462,0.015451030870062821,38.4451216006602
4.6007043,-74.0600558,2732.57,2025-09-17 15:09:39+00:00,32050.010463731654,2.0,12.409129848147131,22.336433726664836,1.400000000000091,11.282015879696287,-0.42005628921469906,0.014890955817776557,38.46001255647798
4.60066786,-74.06017449,2732.33,2025-09-17 15:09:41+00:00,32063.775549077247,2.0,13.765085345592524,24.777153622066546,-0.24000000000023647,-1.74354167790963,1.2203599477008549,0.01651810241471103,38.47653065889269
4.60064833,-74.06031543,2734.57,2025-09-17 15:09:43+00:00,32079.547092245764,2.0,15.771543168517383,28.38877770333129,2.2400000000002365,14.202795351514164,1.8058120406323717,0.01892585180222086,38.495456510694915
4.60064945,-74.06046511,2735.02,2025-09-17 15:09:45+00:00,32096.137589942722,2.0,16.590497696957755,29.86289585452396,0.4499999999998181,2.712396024637259,0.7370590755963349,0.019908597236349305,38.51536510793127
4.60064884,-74.06064045,2736.4,2025-09-17 15:09:47+00:00,32115.571807087515,2.0,19.434217144793365,34.98159086062806,1.3800000000001091,7.100877744230752,2.5593475030520505,0.023321060573752037,38.538686168505016
4.60064858,-74.06081565,2737.47,2025-09-17 15:09:49+00:00,32134.990410266448,2.0,19.418603178932244,34.95348572207804,1.069999999999709,5.510180058473929,-0.014052569275008864,0.02330232381471869,38.561988492319735
4.60059304,-74.06096725,2738.91,2025-09-17 15:09:51+00:00,32152.89223782059,2.0,17.901827554142073,32.22328959745573,1.4400000000000546,8.043871474266725,-1.365098062311155,0.021482193064970487,38.583470685384704
4.60047149,-74.06107938,2739.19,2025-09-17 15:09:53+00:00,32171.25343016513,2.0,18.361192344538722,33.0501462201697,0.2800000000002001,1.5249554317940694,0.4134283113569843,0.022033430813446466,38.60550411619815
4.60031868,-74.06117072,2739.53,2025-09-17 15:09:55+00:00,32191.03244836059,2.0,19.779018195462413,35.60223275183235,0.3400000000001455,1.7189933122067018,1.2760432658313228,0.023734821834554894,38.6292389380327
4.60024359,-74.06122546,2739.48,2025-09-17 15:09:56+00:00,32201.353650140358,1.0,10.321201779766852,37.15632640716067,-0.0500000000001819,-0.48443971028838234,1.554093655328323,0.012385442135720221,38.64162438016842
4.60013121,-74.06133818,2741.28,2025-09-17 15:09:58+00:00,32219.023966920933,2.0,17.670316780575376,31.80657020503568,1.800000000000182,10.18657459485325,-2.674878101062495,0.021204380136690452,38.66282876030511
4.60006912,-74.06147373,2741.6,2025-09-17 15:10:00+00:00,32235.558315111382,2.0,16.534348190449236,29.761826742808626,0.31999999999970896,1.9353650734448131,-1.0223717311135267,0.019841217828539082,38.68266997813365
4.60007132,-74.06162501,2742.28,2025-09-17 15:10:02+00:00,32252.327482063138,2.0,16.769166951755324,30.184500513159584,0.680000000000291,4.055061303621356,0.21133688517547888,0.020123000342106387,38.702792978475756
4.60013505,-74.06174757,2742.11,2025-09-17 15:10:04+00:00,32267.648936301382,2.0,15.321454238244769,27.578617628840586,-0.17000000000007276,-1.109555250804626,-1.302941442159499,0.01838574508589372,38.72117872356165
4.60018321,-74.06183389,2742.4,2025-09-17 15:10:06+00:00,32278.61311690051,2.0,10.964180599126848,19.735525078428328,0.2899999999999636,2.6449764975875927,-3.921546275206129,0.013157016718952216,38.7343357402806
4.6002277,-74.06191932,2742.68,2025-09-17 15:10:08+00:00,32289.29633937315,2.0,10.683222472642228,19.229800450756013,0.27999999999974534,2.620932033539262,-0.2528623138361574,0.012819866967170674,38.74715560724777
4.60026353,-74.06203604,2742.65,2025-09-17 15:10:10+00:00,32302.83279206545,2.0,13.536452692296734,24.36561484613412,-0.02999999999974534,-0.2216237937788355,2.5679071976890544,0.016243743230756082,38.76339935047852
4.6002816,-74.06218183,2741.77,2025-09-17 15:10:12+00:00,32319.116120806866,2.0,16.28332874141779,29.309991734552025,-0.8800000000001091,-5.404300398122943,2.4721884442089515,0.01953999448970135,38.78293934496823
4.60020753,-74.06229892,2740.94,2025-09-17 15:10:14+00:00,32334.48688084324,2.0,15.370760036374122,27.667368065473422,-0.8299999999999272,-5.399863103943946,-0.8213118345393013,0.018444912043648946,38.801384257011875
4.60008024,-74.06240141,2740.01,2025-09-17 15:10:16+00:00,32352.63564327616,2.0,18.148762432920194,32.66777237925635,-0.9299999999998363,-5.124316346292028,2.500202156891463,0.021778514919504232,38.82316277193138
4.59995729,-74.06250237,2740.58,2025-09-17 15:10:18+00:00,32370.30271651187,2.0,17.667073235708813,31.800731824275864,0.569999999999709,3.226340845452664,-0.433520277490242,0.021200487882850574,38.84436325981423
4.59986233,-74.06259651,2740.6,2025-09-17 15:10:20+00:00,32385.147444131424,2.0,14.84472761955476,26.72050971519857,0.01999999999998181,0.13472796882871788,-2.540111054538647,0.01781367314346571,38.862176932957695
4.59979364,-74.06265966,2740.07,2025-09-17 15:10:22+00:00,32395.50744073123,2.0,10.359996599807346,18.647993879653225,-0.5299999999997453,-5.115831794863728,-4.036257917772673,0.012431995919768814,38.874608928877464
4.59971522,-74.06273253,2735.95,2025-09-17 15:10:33+00:00,32407.393124376416,11.0,11.885683645185054,3.8898601020605628,-4.120000000000346,-34.66355089864248,-1.3416485252356964,0.014262820374222064,38.888871749251685
4.59964997,-74.06280982,2736.17,2025-09-17 15:10:35+00:00,32418.619346526095,2.0,11.226222149678506,20.207199869421313,0.22000000000025466,1.959697546218208,8.158669883680375,0.013471466579614207,38.9023432158313
4.59957079,-74.06290606,2735.91,2025-09-17 15:10:37+00:00,32432.450514761436,2.0,13.831168235341465,24.896102823614637,-0.2600000000002183,-1.8798122875540266,2.344451477096662,0.016597401882409758,38.91894061771371
4.59949832,-74.06301046,2735.99,2025-09-17 15:10:39+00:00,32446.55131690237,2.0,14.100802140932501,25.3814438536785,0.07999999999992724,0.5673436106709087,0.24267051503193215,0.016920962569119,38.935861580282825
4.59942422,-74.06312203,2735.9,2025-09-17 15:10:41+00:00,32461.410982962385,2.0,14.859666060016025,26.747398908028845,-0.08999999999969077,-0.6056663698645305,0.6829775271751721,0.01783159927201923,38.95369317955485
4.59936744,-74.06322468,2735.44,2025-09-17 15:10:43+00:00,32474.422802104906,2.0,13.011819142520835,23.421274456537503,-0.4600000000000364,-3.5352474159191134,-1.663062225745671,0.015614182971025,38.969307362525875
4.59930774,-74.06330715,2735.64,2025-09-17 15:10:46+00:00,32485.719713270642,3.0,11.296911165736674,13.556293398884009,0.1999999999998181,1.7703954387674965,-3.2883270192178315,0.013556293398884008,38.98286365592476
4.59925456,-74.06339966,2737.07,2025-09-17 15:10:49+00:00,32497.556195207442,3.0,11.836481936799828,14.203778324159794,1.430000000000291,12.081292462031275,0.21582830842526177,0.014203778324159793,38.99706743424892
4.59920903,-74.06348515,2737.57,2025-09-17 15:10:55+00:00,32508.299333833264,6.0,10.743138625821302,6.4458831754927814,0.5,4.654133372143613,-1.2929825247778355,0.012891766350985562,39.0099592005999
4.59918476,-74.06360202,2737.06,2025-09-17 15:10:59+00:00,32521.530974174413,4.0,13.231640341149614,11.908476307034652,-0.5100000000002183,-3.854397390277822,1.3656482828854677,0.015877968409379536,39.02583716900928
4.5992183,-74.06370627,2735.76,2025-09-17 15:11:01+00:00,32533.67268440893,2.0,12.141710234518541,21.855078422133374,-1.2999999999997272,-10.706893632693223,4.973301057549361,0.01457005228142225,39.0404072212907
4.59928393,-74.06381318,2736.28,2025-09-17 15:11:03+00:00,32547.589187825994,2.0,13.916503417061904,25.049706150711426,0.5199999999999818,3.7365707779904804,1.5973138642890259,0.016699804100474284,39.057107025391176
4.59942015,-74.06393755,2736.33,2025-09-17 15:11:05+00:00,32568.06968925673,2.0,20.480501430734876,36.86490257532278,0.04999999999972715,0.244134647624851,5.907598212305677,0.024576601716881852,39.081683627108056
4.59949418,-74.0640008,2737.04,2025-09-17 15:11:06+00:00,32578.882089966144,1.0,10.81240070941567,38.92464255389641,0.7100000000000364,6.566534288557705,2.0597399785736314,0.012974880851298803,39.09465850795935
4.59957155,-74.06406764,2738.33,2025-09-17 15:11:07+00:00,32590.235398768695,1.0,11.3533088025506,40.87191168918216,1.2899999999999636,11.362326370530466,1.947269135285751,0.01362397056306072,39.10828247852241
4.59963803,-74.06413844,2739.08,2025-09-17 15:11:08+00:00,32601.01614419067,1.0,10.780745421976462,38.810683519115265,0.75,6.956847329602376,-2.0612281700668973,0.012936894506371754,39.12121937302879
4.5997243,-74.06428822,2740.5,2025-09-17 15:11:10+00:00,32620.189544569366,2.0,19.173400378695078,34.51212068165114,1.4200000000000728,7.406093712922905,-2.1492814187320626,0.023008080454434095,39.14422745348322
4.59975665,-74.06445516,2740.93,2025-09-17 15:11:12+00:00,32639.039054815425,2.0,18.849510246058344,33.92911844290502,0.4299999999998363,2.2812263787583253,-0.2915011193730592,0.022619412295270012,39.16684686577849
4.59965987,-74.06461503,2742.72,2025-09-17 15:11:14+00:00,32659.770399209225,2.0,20.7313443938001,37.31641990884018,1.7899999999999636,8.634268796071323,1.6936507329675798,0.024877613272560117,39.19172447905105
4.59959837,-74.06468517,2743.93,2025-09-17 15:11:15+00:00,32670.124212776976,1.0,10.353813567751786,37.27372884390643,1.2100000000000364,11.68651523501185,-0.042691064933748635,0.012424576281302143,39.20414905533235
4.59952186,-74.06474623,2745.38,2025-09-17 15:11:16+00:00,32680.995260396452,1.0,10.871047619475576,39.13577143011207,1.4500000000002728,13.338180925659687,1.8620425862056393,0.01304525714337069,39.21719431247572
4.59944568,-74.06481352,2746.51,2025-09-17 15:11:17+00:00,32692.281528955955,1.0,11.286268559502787,40.630566814210034,1.1300000000001091,10.012166501643932,1.4947953840979622,0.013543522271403343,39.230737834747124
4.59936202,-74.06488596,2746.52,2025-09-17 15:11:18+00:00,32704.56985450079,1.0,12.28832554483597,44.23797196140949,0.009999999999763531,0.08137805239026988,3.607405147199458,0.014745990653803165,39.245483825400925
4.59928121,-74.06496246,2746.95,2025-09-17 15:11:19+00:00,32716.924444675737,1.0,12.35459017494577,44.47652462980477,0.4299999999998363,3.480487769410965,0.238552668395279,0.014825508209934923,39.26030933361086
4.59920285,-74.06502841,2747.57,2025-09-17 15:11:20+00:00,32728.29774884377,1.0,11.37330416803161,40.94389500491379,0.6200000000003456,5.451362162132781,-3.53262962489098,0.013647965001637929,39.2739572986125
4.59912489,-74.06507904,2748.19,2025-09-17 15:11:21+00:00,32738.624325986177,1.0,10.326577142408496,37.175677712670584,0.6199999999998909,6.003925516168531,-3.7682172922432073,0.012391892570890196,39.28634919118339
4.59895657,-74.06512964,2749.23,2025-09-17 15:11:23+00:00,32758.162866625105,2.0,19.53854063892868,35.16937315007163,1.0399999999999636,5.322813096531185,-1.003152281299478,0.023446248766714417,39.30979543995011
4.59879442,-74.06510882,2750.57,2025-09-17 15:11:25+00:00,32776.34019626472,2.0,18.177329639613163,32.719193351303694,1.3400000000001455,7.37181987985702,-1.225089899383967,0.021812795567535796,39.33160823551764
4.59866894,-74.06506559,2751.23,2025-09-17 15:11:27+00:00,32791.092729295866,2.0,14.752533031147323,26.55455945606518,0.6599999999998545,4.473807980001693,-3.0823169476192565,0.017703039637376787,39.34931127515502
4.59857168,-74.06503103,2751.26,2025-09-17 15:11:29+00:00,32802.56588175473,2.0,11.473152458864206,20.651674425955573,0.03000000000020009,0.26148000828684154,-2.9514425150548043,0.013767782950637046,39.363079058105654
4.59845361,-74.06499009,2751.86,2025-09-17 15:11:32+00:00,32816.456720814895,3.0,13.89083906016458,16.669006872197496,0.599999999999909,4.319393503885287,-1.3275558512526924,0.016669006872197495,39.37974806497785
4.59833402,-74.06494574,2752.44,2025-09-17 15:11:35+00:00,32830.633986065026,3.0,14.177265250131313,17.012718300157577,0.5799999999999272,4.091056982901234,0.11457047598669352,0.017012718300157575,39.39676078327801
4.59823394,-74.06490914,2752.61,2025-09-17 15:11:37+00:00,32842.47870271827,2.0,11.844716653242358,21.320489975836246,0.17000000000007276,1.4352390603918515,2.1538858378393346,0.014213659983890828,39.4109744432619
4.59813901,-74.06487902,2752.6,2025-09-17 15:11:39+00:00,32853.54976951564,2.0,11.071066797368985,19.927920235264175,-0.010000000000218279,-0.09032553215734149,-0.6962848702860356,0.01328528015684278,39.42425972341874
4.59805103,-74.06485791,2752.45,2025-09-17 15:11:44+00:00,32863.608608254544,5.0,10.05883873890707,7.24236389201309,-0.15000000000009095,-1.49122581536076,-2.537111268650217,0.012070606486688484,39.43633032990543
4.59795292,-74.06482043,2751.71,2025-09-17 15:11:52+00:00,32875.282113677036,8.0,11.673505422491871,5.253077440121342,-0.7399999999997817,-6.3391412709158494,-0.2486608064864685,0.014008206506990245,39.450338536412424
4.59783601,-74.06476789,2750.32,2025-09-17 15:11:55+00:00,32889.52663994818,3.0,14.244526271140785,17.093431525368942,-1.3899999999998727,-9.758134272362526,3.9467846950825334,0.017093431525368942,39.46743196793779
4.59773018,-74.06474869,2749.51,2025-09-17 15:11:57+00:00,32901.48527054117,2.0,11.95863059299154,21.525535067384773,-0.8099999999999454,-6.773350792143819,2.2160517710079155,0.014350356711589846,39.48178232464938
4.59760421,-74.06475443,2748.54,2025-09-17 15:11:59+00:00,32915.506936153055,2.0,14.02166561188642,25.238998101395556,-0.9700000000002547,-6.917865729004179,1.8567315170053913,0.016825998734263704,39.49860832338364
4.59748147,-74.06480158,2747.8,2025-09-17 15:12:01+00:00,32930.121328344816,2.0,14.614392191760999,26.305905945169798,-0.7399999999997817,-5.063501720016545,0.533453921887121,0.0175372706301132,39.51614559401376
4.59737801,-74.06489562,2747.01,2025-09-17 15:12:03+00:00,32945.64514220136,2.0,15.52381385654735,27.942864941785228,-0.7899999999999636,-5.088955634873011,0.818479498307715,0.01862857662785682,39.53477417064161
4.59730451,-74.06502354,2746.39,2025-09-17 15:12:05+00:00,32962.01031941346,2.0,16.36517721209384,29.457318981768914,-0.6200000000003456,-3.788532149484862,0.7572270199918432,0.01963821265451261,39.554412383296125
4.59729639,-74.06515181,2745.51,2025-09-17 15:12:07+00:00,32976.25604582128,2.0,14.245726407825714,25.642307534086285,-0.8799999999996544,-6.177291173556704,-1.9075057238413144,0.017094871689390858,39.57150725498551
4.59732621,-74.0652832,2744.61,2025-09-17 15:12:09+00:00,32991.19166397752,2.0,14.935618156239798,26.884112681231638,-0.900000000000091,-6.0258637478897334,0.6209025735726765,0.017922741787487758,39.589429996773
